L,MON,SZN,TAR,LDC_SST_GEM52_NEMO,OBS_NINO3.4_L3,BIAS,BIAS_ABS
1.5,2017-09-01,SON,2017-10-15,24.899699999999996,26.06,-1.160300000000003,1.160300000000003
10.5,2019-10-01,JAS,2020-08-15,23.849000000000046,26.38,-2.5309999999999526,2.5309999999999526
9.5,2019-11-01,JAS,2020-08-15,23.96980000000002,26.38,-2.4101999999999784,2.4101999999999784
8.5,2019-12-01,JAS,2020-08-15,24.06310000000002,26.38,-2.316899999999979,2.316899999999979
7.5,2020-01-01,JAS,2020-08-15,24.194800000000043,26.38,-2.1851999999999556,2.1851999999999556
6.5,2020-02-01,JAS,2020-08-15,24.170000000000016,26.38,-2.209999999999983,2.209999999999983
5.5,2020-03-01,JAS,2020-08-15,24.533100000000047,26.38,-1.8468999999999518,1.8468999999999518
4.5,2020-04-01,JAS,2020-08-15,24.691700000000026,26.38,-1.6882999999999733,1.6882999999999733
3.5,2020-05-01,JAS,2020-08-15,24.856400000000008,26.38,-1.5235999999999912,1.5235999999999912
2.5,2020-06-01,JAS,2020-08-15,24.896500000000003,26.38,-1.4834999999999958,1.4834999999999958
1.5,2020-07-01,JAS,2020-08-15,25.17040000000003,26.38,-1.2095999999999698,1.2095999999999698
5.5,1991-01-01,MJJ,1991-06-15,25.537000000000035,28.166666666666668,-2.6296666666666333,2.6296666666666333
4.5,1991-02-01,MJJ,1991-06-15,26.054300000000012,28.166666666666668,-2.112366666666656,2.112366666666656
3.5,1991-03-01,MJJ,1991-06-15,26.5634,28.166666666666668,-1.6032666666666664,1.6032666666666664
2.5,1991-04-01,MJJ,1991-06-15,26.750200000000007,28.166666666666668,-1.4164666666666612,1.4164666666666612
1.5,1991-05-01,MJJ,1991-06-15,27.499300000000005,28.166666666666668,-0.6673666666666627,0.6673666666666627
10.5,1993-11-01,ASO,1994-09-15,22.688500000000033,27.35,-4.661499999999968,4.661499999999968
9.5,1993-12-01,ASO,1994-09-15,22.85390000000001,27.35,-4.496099999999991,4.496099999999991
8.5,1994-01-01,ASO,1994-09-15,23.21840000000003,27.35,-4.13159999999997,4.13159999999997
7.5,1994-02-01,ASO,1994-09-15,23.3956,27.35,-3.9543999999999997,3.9543999999999997
6.5,1994-03-01,ASO,1994-09-15,23.55880000000002,27.35,-3.791199999999982,3.791199999999982
5.5,1994-04-01,ASO,1994-09-15,23.926199999999994,27.35,-3.423800000000007,3.423800000000007
4.5,1994-05-01,ASO,1994-09-15,24.386300000000006,27.35,-2.963699999999996,2.963699999999996
3.5,1994-06-01,ASO,1994-09-15,24.90070000000003,27.35,-2.4492999999999725,2.4492999999999725
2.5,1994-07-01,ASO,1994-09-15,25.348100000000045,27.35,-2.0018999999999565,2.0018999999999565
1.5,1994-08-01,ASO,1994-09-15,25.801500000000033,27.35,-1.5484999999999687,1.5484999999999687
10.5,1996-07-01,AMJ,1997-05-15,24.96520000000004,28.459999999999997,-3.494799999999959,3.494799999999959
9.5,1996-08-01,AMJ,1997-05-15,25.437900000000013,28.459999999999997,-3.022099999999984,3.022099999999984
8.5,1996-09-01,AMJ,1997-05-15,25.36250000000001,28.459999999999997,-3.097499999999986,3.097499999999986
7.5,1996-10-01,AMJ,1997-05-15,25.72380000000004,28.459999999999997,-2.7361999999999576,2.7361999999999576
6.5,1996-11-01,AMJ,1997-05-15,25.677200000000028,28.459999999999997,-2.7827999999999697,2.7827999999999697
5.5,1996-12-01,AMJ,1997-05-15,25.78460000000001,28.459999999999997,-2.6753999999999856,2.6753999999999856
4.5,1997-01-01,AMJ,1997-05-15,26.126000000000033,28.459999999999997,-2.333999999999964,2.333999999999964
3.5,1997-02-01,AMJ,1997-05-15,26.555300000000045,28.459999999999997,-1.904699999999952,1.904699999999952
2.5,1997-03-01,AMJ,1997-05-15,27.23610000000002,28.459999999999997,-1.2238999999999756,1.2238999999999756
1.5,1997-04-01,AMJ,1997-05-15,27.490700000000004,28.459999999999997,-0.9692999999999934,0.9692999999999934
10.5,2001-08-01,MJJ,2002-06-15,25.123800000000017,28.236666666666668,-3.112866666666651,3.112866666666651
9.5,2001-09-01,MJJ,2002-06-15,25.045299999999997,28.236666666666668,-3.1913666666666707,3.1913666666666707
8.5,2001-10-01,MJJ,2002-06-15,25.09020000000004,28.236666666666668,-3.1464666666666297,3.1464666666666297
7.5,2001-11-01,MJJ,2002-06-15,25.530100000000004,28.236666666666668,-2.7065666666666637,2.7065666666666637
6.5,2001-12-01,MJJ,2002-06-15,25.375800000000027,28.236666666666668,-2.8608666666666416,2.8608666666666416
5.5,2002-01-01,MJJ,2002-06-15,25.425700000000006,28.236666666666668,-2.810966666666662,2.810966666666662
4.5,2002-02-01,MJJ,2002-06-15,26.248000000000047,28.236666666666668,-1.9886666666666208,1.9886666666666208
3.5,2002-03-01,MJJ,2002-06-15,25.988500000000045,28.236666666666668,-2.2481666666666236,2.2481666666666236
2.5,2002-04-01,MJJ,2002-06-15,26.529899999999998,28.236666666666668,-1.7067666666666703,1.7067666666666703
1.5,2002-05-01,MJJ,2002-06-15,26.852700000000027,28.236666666666668,-1.383966666666641,1.383966666666641
10.5,2003-09-01,JJA,2004-07-15,24.18870000000004,27.753333333333337,-3.5646333333332976,3.5646333333332976
9.5,2003-10-01,JJA,2004-07-15,24.366800000000012,27.753333333333337,-3.3865333333333254,3.3865333333333254
8.5,2003-11-01,JJA,2004-07-15,24.228400000000022,27.753333333333337,-3.5249333333333155,3.5249333333333155
7.5,2003-12-01,JJA,2004-07-15,24.399500000000046,27.753333333333337,-3.3538333333332915,3.3538333333332915
6.5,2004-01-01,JJA,2004-07-15,24.539000000000044,27.753333333333337,-3.2143333333332933,3.2143333333332933
5.5,2004-02-01,JJA,2004-07-15,24.75,27.753333333333337,-3.0033333333333374,3.0033333333333374
4.5,2004-03-01,JJA,2004-07-15,24.70010000000002,27.753333333333337,-3.053233333333317,3.053233333333317
3.5,2004-04-01,JJA,2004-07-15,25.30370000000005,27.753333333333337,-2.4496333333332885,2.4496333333332885
2.5,2004-05-01,JJA,2004-07-15,25.556200000000047,27.753333333333337,-2.1971333333332908,2.1971333333332908
1.5,2004-06-01,JJA,2004-07-15,26.03340000000003,27.753333333333337,-1.7199333333333087,1.7199333333333087
10.5,2005-11-01,ASO,2006-09-15,23.689700000000016,27.296666666666667,-3.6069666666666507,3.6069666666666507
9.5,2005-12-01,ASO,2006-09-15,23.747400000000027,27.296666666666667,-3.5492666666666395,3.5492666666666395
8.5,2006-01-01,ASO,2006-09-15,24.03520000000003,27.296666666666667,-3.261466666666635,3.261466666666635
7.5,2006-02-01,ASO,2006-09-15,23.930600000000027,27.296666666666667,-3.36606666666664,3.36606666666664
6.5,2006-03-01,ASO,2006-09-15,24.3331,27.296666666666667,-2.963566666666665,2.963566666666665
5.5,2006-04-01,ASO,2006-09-15,24.509900000000016,27.296666666666667,-2.786766666666651,2.786766666666651
4.5,2006-05-01,ASO,2006-09-15,25.02000000000004,27.296666666666667,-2.276666666666628,2.276666666666628
3.5,2006-06-01,ASO,2006-09-15,25.129700000000014,27.296666666666667,-2.166966666666653,2.166966666666653
2.5,2006-07-01,ASO,2006-09-15,25.725400000000036,27.296666666666667,-1.5712666666666308,1.5712666666666308
1.5,2006-08-01,ASO,2006-09-15,26.178500000000042,27.296666666666667,-1.1181666666666246,1.1181666666666246
10.5,2008-09-01,JJA,2009-07-15,24.586600000000033,27.74666666666667,-3.160066666666637,3.160066666666637
9.5,2008-10-01,JJA,2009-07-15,24.371000000000038,27.74666666666667,-3.375666666666632,3.375666666666632
8.5,2008-11-01,JJA,2009-07-15,24.197900000000004,27.74666666666667,-3.5487666666666655,3.5487666666666655
7.5,2008-12-01,JJA,2009-07-15,24.552700000000016,27.74666666666667,-3.193966666666654,3.193966666666654
6.5,2009-01-01,JJA,2009-07-15,24.7688,27.74666666666667,-2.977866666666671,2.977866666666671
5.5,2009-02-01,JJA,2009-07-15,24.90270000000004,27.74666666666667,-2.8439666666666312,2.8439666666666312
4.5,2009-03-01,JJA,2009-07-15,25.209600000000023,27.74666666666667,-2.5370666666666466,2.5370666666666466
3.5,2009-04-01,JJA,2009-07-15,25.703100000000006,27.74666666666667,-2.0435666666666634,2.0435666666666634
2.5,2009-05-01,JJA,2009-07-15,26.496200000000044,27.74666666666667,-1.2504666666666253,1.2504666666666253
1.5,2009-06-01,JJA,2009-07-15,26.996200000000044,27.74666666666667,-0.7504666666666253,0.7504666666666253
10.5,2013-12-01,SON,2014-10-15,24.442800000000034,27.210000000000004,-2.7671999999999706,2.7671999999999706
9.5,2014-01-01,SON,2014-10-15,24.620400000000018,27.210000000000004,-2.5895999999999866,2.5895999999999866
8.5,2014-02-01,SON,2014-10-15,25.12530000000004,27.210000000000004,-2.084699999999966,2.084699999999966
7.5,2014-03-01,SON,2014-10-15,25.527000000000044,27.210000000000004,-1.6829999999999607,1.6829999999999607
6.5,2014-04-01,SON,2014-10-15,25.609700000000032,27.210000000000004,-1.6002999999999723,1.6002999999999723
5.5,2014-05-01,SON,2014-10-15,25.9812,27.210000000000004,-1.2288000000000032,1.2288000000000032
4.5,2014-06-01,SON,2014-10-15,26.024800000000027,27.210000000000004,-1.185199999999977,1.185199999999977
3.5,2014-07-01,SON,2014-10-15,26.091499999999996,27.210000000000004,-1.118500000000008,1.118500000000008
2.5,2014-08-01,SON,2014-10-15,26.171700000000044,27.210000000000004,-1.0382999999999605,1.0382999999999605
1.5,2014-09-01,SON,2014-10-15,26.237600000000043,27.210000000000004,-0.9723999999999613,0.9723999999999613
10.5,2017-11-01,ASO,2018-09-15,24.24350000000004,27.25,-3.00649999999996,3.00649999999996
9.5,2017-12-01,ASO,2018-09-15,24.001100000000008,27.25,-3.248899999999992,3.248899999999992
8.5,2018-01-01,ASO,2018-09-15,24.610400000000027,27.25,-2.639599999999973,2.639599999999973
7.5,2018-02-01,ASO,2018-09-15,24.883100000000013,27.25,-2.366899999999987,2.366899999999987
6.5,2018-03-01,ASO,2018-09-15,24.759500000000003,27.25,-2.4904999999999973,2.4904999999999973
5.5,2018-04-01,ASO,2018-09-15,25.35930000000002,27.25,-1.8906999999999812,1.8906999999999812
4.5,2018-05-01,ASO,2018-09-15,25.669600000000003,27.25,-1.5803999999999974,1.5803999999999974
3.5,2018-06-01,ASO,2018-09-15,25.8193,27.25,-1.4307000000000016,1.4307000000000016
2.5,2018-07-01,ASO,2018-09-15,26.22040000000004,27.25,-1.0295999999999594,1.0295999999999594
1.5,2018-08-01,ASO,2018-09-15,26.401700000000005,27.25,-0.8482999999999947,0.8482999999999947
